id,neighborhood,latitude,longitude,price,size_in_sqft,price_per_sqft,no_of_bedrooms,no_of_bathrooms,quality,amenities,unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,kitchen_appliances,lobby_in_building,maid_service,maids_room,pets_allowed,private_garden,private_gym,private_jacuzzi,private_pool,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet
8923287,Arabian Ranches,25.05003,55.252734,460000,4849,94.86,5,4,Medium,"furnished,balcony,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,maids_room,private_garden,private_pool,security,shared_pool,view_of_landmark,walk_in_closet,",True,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True
8918932,Palm Jumeirah,25.113876,55.14162,220000,1616,136.14,2,2,Medium,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,maids_room,shared_gym,shared_pool,view_of_water,",True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
8920191,Dubai Creek Harbour (The Lagoons),25.207227,55.344741,75000,673,111.44,1,2,High,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,pets_allowed,security,shared_gym,view_of_landmark,walk_in_closet,",True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True
8919582,Dubai Hills Estate,25.093287,55.248223,480000,6543,73.36,5,6,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,maids_room,pets_allowed,private_garden,security,shared_gym,shared_pool,view_of_landmark,walk_in_closet,",True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,True,False,True
8920588,Dubai Creek Harbour (The Lagoons),25.208625,55.345967,75000,853,87.92,1,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,security,shared_gym,shared_pool,view_of_water,",True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
8917317,Jumeirah Village Triangle,25.043225,55.193552,45000,805,55.9,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,security,",True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8925266,Downtown Dubai,25.191107,55.26991,85000,936,90.81,1,1,High,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,covered_parking,kitchen_appliances,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,shared_spa,",True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False
8920316,Al Jaddaf,25.220044,55.328937,52000,925,56.22,1,2,High,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,lobby_in_building,security,shared_gym,shared_pool,shared_spa,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,",True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True
8916297,Town Square,25.008885,55.289975,55000,927,59.33,2,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,security,shared_gym,shared_pool,",True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8912755,Dubai Sports City,25.040854,55.208617,800000,11500,69.57,6,7,High,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,covered_parking,maids_room,pets_allowed,private_garden,private_gym,private_jacuzzi,private_pool,security,shared_pool,study,walk_in_closet,",True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,False,True,False,True,False,False,False,True
8926615,Business Bay,25.185311,55.285778,55000,482,114.11,0,1,Medium,"furnished,built_in_wardrobes,childrens_play_area,childrens_pool,covered_parking,kitchen_appliances,lobby_in_building,security,shared_gym,walk_in_closet,",True,False,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
8918647,Damac Hills 2,24.988015,55.380621,54000,1208,44.7,3,3,High,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,covered_parking,pets_allowed,security,shared_gym,shared_pool,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,",True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True,True,True,True
8923692,The Springs,25.056173,55.173169,255000,3837,66.46,3,4,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,maids_room,study,",True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8915150,Arabian Ranches 2,25.032222,55.272518,350000,4300,81.4,4,5,High,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,maid_service,maids_room,pets_allowed,private_garden,private_pool,security,shared_gym,shared_pool,shared_spa,study,view_of_water,walk_in_closet,",True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,True
8926129,Dubai Land,25.115642,55.362069,34999,900,38.89,1,2,Medium,"unfurnished,balcony,central_ac,concierge,covered_parking,security,walk_in_closet,",True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
8919451,Arjan,25.056855,55.23632,53000,920,57.61,1,2,Medium,"furnished,balcony,built_in_wardrobes,kitchen_appliances,security,shared_gym,shared_pool,",True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8901010,Al Jaddaf,25.212393,55.316262,49000,710,69.01,1,2,Medium,"unfurnished,balcony,barbecue_area,central_ac,covered_parking,lobby_in_building,shared_gym,shared_pool,view_of_landmark,",True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
8902130,Damac Hills 2,24.989509,55.377564,45000,1208,37.25,3,4,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,private_garden,security,walk_in_closet,",True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
8905281,Palm Jumeirah,25.123294,55.112014,1598000,11900,134.29,4,7,High,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,maids_room,pets_allowed,private_garden,private_gym,private_jacuzzi,private_pool,security,view_of_landmark,view_of_water,walk_in_closet,",True,True,False,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True
8911739,Meadows,25.046473,55.173405,300000,4018,74.66,4,3,Medium,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,covered_parking,maids_room,security,view_of_landmark,",True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
8910281,Jumeirah Lake Towers,25.069852,55.140209,85000,1200,70.83,2,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,security,shared_gym,view_of_landmark,",True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
8945014,Jumeirah,25.197186,55.241847,380000,4046,93.92,5,5,Medium,"unfurnished,balcony,central_ac,childrens_play_area,maids_room,private_garden,shared_pool,",True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
8903458,Al Safa,25.158618,55.22454,260000,4500,57.78,4,4,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,maids_room,pets_allowed,private_garden,shared_pool,view_of_landmark,view_of_water,",True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,True,True,False
8901428,Dubai Sports City,25.039066,55.220697,35999,630,57.14,0,1,Medium,"furnished,balcony,built_in_wardrobes,concierge,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,shared_spa,view_of_landmark,",True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False
8898917,Arjan,25.056855,55.23632,32000,425,75.29,0,1,Medium,"furnished,balcony,built_in_wardrobes,kitchen_appliances,security,shared_gym,shared_pool,",True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8904313,Dubai Marina,25.089393,55.147796,84000,801,104.87,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,covered_parking,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,view_of_landmark,view_of_water,walk_in_closet,",True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,True,True
8909057,DAMAC Hills,25.019165,55.246047,64900,929,69.86,1,2,High,"furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,security,shared_gym,shared_spa,view_of_landmark,",True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False
8942650,Dubai Marina,25.068933,55.128814,80000,499,160.32,0,1,Medium,"furnished,balcony,built_in_wardrobes,covered_parking,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,view_of_landmark,view_of_water,",True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,True,False
8901201,Jumeirah Village Circle,25.052714,55.199369,32000,439,72.89,0,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,view_of_landmark,",True,True,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False
8901882,Bluewaters,25.077576,55.122612,295000,1320,223.48,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,view_of_landmark,",True,True,False,True,True,True,False,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False
8910663,DAMAC Hills,25.02303,55.242726,30000,433,69.28,1,1,Low,"unfurnished,balcony,built_in_wardrobes,kitchen_appliances,",True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8931849,Dubai Production City (IMPZ),25.034774,55.20175,31999,497,64.38,0,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,security,shared_gym,shared_pool,view_of_water,",True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
8735914,Downtown Dubai,25.186166,55.277973,65000,525,123.81,0,1,Medium,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,kitchen_appliances,security,shared_pool,",True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
8836907,Dubai Sports City,25.040177,55.222445,35000,408,85.78,0,1,Low,"furnished,balcony,built_in_wardrobes,security,shared_gym,shared_pool,",True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8941195,Mohammed Bin Rashid City,25.176686,55.309922,52000,530,98.11,0,1,Medium,"furnished,built_in_wardrobes,central_ac,concierge,covered_parking,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,",True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False
8945443,Damac Hills 2,24.991387,55.380063,30000,355,84.51,0,1,High,"furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,study,view_of_landmark,walk_in_closet,",True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,True,True,False,True,False,True,False,True
8896274,Meadows,25.062296,55.161817,750000,6151,121.93,5,5,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,maids_room,pets_allowed,private_garden,private_pool,shared_pool,",True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False
8889801,Jumeirah Village Circle,25.060523,55.198472,45999,865,53.18,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,pets_allowed,security,shared_pool,view_of_landmark,walk_in_closet,",True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
